old_product_id,old_title,old_total_spend,old_total_revenue,old_roas,new_product_id,new_title,match_method,match_confidence
pb-pnwh-0.5-a,Pacific Northwest Horse Forage Blend - Pasture Seed | Nature's Seed,505.09,686.74,1.36,gla_445280,"Horse Pasture Seed Mix - Cold Season Northern Forage - 50 lb, Covers 100,000 sq ft | Nature's Seed",replacement_map,medium
pg-orhy,Indian Ricegrass,98.45,686.47,6.97,UNMATCHED,,none,none
gla_185608,Idaho Fescue,428.33,685.84,1.60,UNMATCHED,,none,none
pb-glec-1-a,Great Lakes/New England Erosion Control Blend - Specialty Seed | Nature's Seed,117.69,679.66,5.78,UNMATCHED,,none,none
gla_446822,"Sheep Fescue Grass Seed – Fine-Textured, Hardy Lawn Seed for Poor Soils 5 Lb for 10,000 Sq Ft | Nature's Seed",268.63,677.89,2.52,gla_446822,"Sheep Fescue Grass Seed - Hardy Lawn for Poor Soils - 10 lb, Covers 10,000 sq ft | Nature's Seed",direct_gla_id_match,high
gla_446822,"Sheep Fescue Grass Seed – Fine-Textured, Hardy Lawn Seed for Poor Soils 5 Lb for 10,000 Sq Ft | Nature's Seed",268.63,677.89,2.52,gla_446823,"Sheep Fescue Grass Seed - Hardy Lawn for Poor Soils - 25 lb, Covers 25 sq ft | Nature's Seed",direct_gla_id_match,high
gla_446822,"Sheep Fescue Grass Seed – Fine-Textured, Hardy Lawn Seed for Poor Soils 5 Lb for 10,000 Sq Ft | Nature's Seed",268.63,677.89,2.52,gla_446824,"Sheep Fescue Grass Seed - Hardy Lawn for Poor Soils - 5 lb, Covers 1,000 sq ft | Nature's Seed",direct_gla_id_match,high
gla_184576,Forage Chicory,279.62,673.07,2.41,gla_446817,"Tortoise Forage & Habitat Seed Mix - 8-Species Drought-Tolerant - 10 lb, Covers 10,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_184576,Forage Chicory,279.62,673.07,2.41,gla_446818,"Tortoise Forage & Habitat Seed Mix - 8-Species Drought-Tolerant - 2 lb, Covers 2,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_184576,Forage Chicory,279.62,673.07,2.41,gla_446819,"Tortoise Forage & Habitat Seed Mix - 8-Species Drought-Tolerant - 4 lb, Covers 4,000 sq ft | Nature's Seed",replacement_map_title,medium
pg-agsp-50-lb,Bluebunch Wheatgrass - Pasture Seed | Nature's Seed,21.12,670.83,31.76,gla_452707,"Pet & Kid Safe Bluegrass Lawn Seed Bundle - Low-Maintenance Turf - 10 lb, Covers 2,000 sq ft | Nature's Seed",replacement_map,medium
pg-agsp-50-lb,Bluebunch Wheatgrass - Pasture Seed | Nature's Seed,21.12,670.83,31.76,gla_452708,"Pet & Kid Safe Bluegrass Lawn Seed Bundle - Low-Maintenance Turf - 25 lb, Covers 5,000 sq ft | Nature's Seed",replacement_map,medium
pg-agsp-50-lb,Bluebunch Wheatgrass - Pasture Seed | Nature's Seed,21.12,670.83,31.76,gla_452709,"Pet & Kid Safe Bluegrass Lawn Seed Bundle - Low-Maintenance Turf - 5 lb, Covers 1,000 sq ft | Nature's Seed",replacement_map,medium
gla_445894,"Nature's Seed Forage 25 Lb of Pasture Grass Seed for 25,000 Sq Ft Cereal Rye Filler-Free Curated Varieties by Seed Experts",445.38,669.85,1.50,gla_445894,"Cereal Rye Cover Crop Seed - Winter-Hardy Soil Builder - 25 lb, Covers 25,000 sq ft | Nature's Seed",direct_gla_id_match,high
gla_445894,"Nature's Seed Forage 25 Lb of Pasture Grass Seed for 25,000 Sq Ft Cereal Rye Filler-Free Curated Varieties by Seed Experts",445.38,669.85,1.50,gla_445895,"Cereal Rye Cover Crop Seed - Winter-Hardy Soil Builder - 5 lb, Covers 5,000 sq ft | Nature's Seed",direct_gla_id_match,high
gla_445894,"Nature's Seed Forage 25 Lb of Pasture Grass Seed for 25,000 Sq Ft Cereal Rye Filler-Free Curated Varieties by Seed Experts",445.38,669.85,1.50,gla_445893,"Cereal Rye Cover Crop Seed - Winter-Hardy Soil Builder - 50 lb, Covers 50,000 sq ft | Nature's Seed",direct_gla_id_match,high
gla_183831,South-Atlantic Transitional Goat Forage Mix,282.94,669.48,2.37,gla_445281,"Horse Pasture Seed Mix - Cool-Adapted, No-Filler Forage - 10 lb, Covers 10,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_183831,South-Atlantic Transitional Goat Forage Mix,282.94,669.48,2.37,gla_445850,"Horse Pasture Seed Mix - Cool-Adapted, No-Filler Forage - 20 lb, Covers 20,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_183831,South-Atlantic Transitional Goat Forage Mix,282.94,669.48,2.37,gla_445849,"Horse Pasture Seed Mix - Cool-Adapted, No-Filler Forage - 50 lb, Covers 50,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_184490,Red Clover,450.50,667.87,1.48,gla_461575,"Red Clover Seed - Cover Crop, High-Protein Forage & Bumble Bee Plant - 10 lb, Covers 20,000 sq ft | Nature's Seed",title_similarity_0.90,medium
gla_184490,Red Clover,450.50,667.87,1.48,gla_461576,"Red Clover Seed - Cover Crop, High-Protein Forage & Bumble Bee Plant - 25 lb, Covers 50,000 sq ft | Nature's Seed",title_similarity_0.90,medium
gla_184490,Red Clover,450.50,667.87,1.48,gla_461574,"Red Clover Seed - Cover Crop, High-Protein Forage & Bumble Bee Plant - 5 lb, Covers 10,000 sq ft | Nature's Seed",title_similarity_0.90,medium
pg-asci-10-lb,Cicer Milkvetch - Pasture Seed | Nature's Seed,6.69,667.50,99.78,UNMATCHED,,none,none
gla_460203,"Sonoran Desert Wildflower Seed Mix - Drought-Tolerant Native - 0.5 lb, Covers 1,000 sq ft | Nature's Seed",199.51,665.14,3.33,gla_460203,"Sonoran Desert Wildflower Seed Mix - Drought-Tolerant Native - 0.5 lb, Covers 1,000 sq ft | Nature's Seed",direct_gla_id_match,high
gla_460203,"Sonoran Desert Wildflower Seed Mix - Drought-Tolerant Native - 0.5 lb, Covers 1,000 sq ft | Nature's Seed",199.51,665.14,3.33,gla_459581,"Sonoran Desert Wildflower Seed Mix - Drought-Tolerant Native - 5 lb, Covers 10,000 sq ft | Nature's Seed",direct_gla_id_match,high
gla_185487,Great Plains Poultry Forage Mix,287.54,663.14,2.31,gla_440359,"Cattle Pasture Seed Mix - Cold Season Perennial Forage - 10 lb, Covers 20,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_185487,Great Plains Poultry Forage Mix,287.54,663.14,2.31,gla_446796,"Cattle Pasture Seed Mix - Cold Season Perennial Forage - 20 lb, Covers 40,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_185487,Great Plains Poultry Forage Mix,287.54,663.14,2.31,gla_446797,"Cattle Pasture Seed Mix - Cold Season Perennial Forage - 50 lb, Covers 100,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_458445,"Clover Lawn Seed Mix - Low-Maintenance Ground Cover Alternative - 10 lb, Covers 2,000 sq ft | Nature's Seed",453.63,660.90,1.46,gla_458445,"Clover Lawn Seed Mix - Low-Maintenance Ground Cover Alternative - 10 lb, Covers 2,000 sq ft | Nature's Seed",direct_gla_id_match,high
gla_458445,"Clover Lawn Seed Mix - Low-Maintenance Ground Cover Alternative - 10 lb, Covers 2,000 sq ft | Nature's Seed",453.63,660.90,1.46,gla_458446,"Clover Lawn Seed Mix - Low-Maintenance Ground Cover Alternative - 25 lb, Covers 5,000 sq ft | Nature's Seed",direct_gla_id_match,high
gla_458445,"Clover Lawn Seed Mix - Low-Maintenance Ground Cover Alternative - 10 lb, Covers 2,000 sq ft | Nature's Seed",453.63,660.90,1.46,gla_458447,"Clover Lawn Seed Mix - Low-Maintenance Ground Cover Alternative - 5 lb, Covers 1,000 sq ft | Nature's Seed",direct_gla_id_match,high
gla_187072,California Habitat Mix,138.90,659.57,4.75,gla_447331,"California Native Grass Seed Mix - Habitat Restoration Bunchgrass - 25 lb, Covers 50,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_187072,California Habitat Mix,138.90,659.57,4.75,gla_447332,"California Native Grass Seed Mix - Habitat Restoration Bunchgrass - 50 lb, Covers 100,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_186003,Smooth Aster,4.92,659.57,134.06,UNMATCHED,,none,none
gla_183803,Southwest Desert Goat Forage Mix,77.68,653.34,8.41,gla_445557,"Chicken & Poultry Forage Seed Mix - Clover & Alfalfa Blend - 25 lb, Covers 50,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_183803,Southwest Desert Goat Forage Mix,77.68,653.34,8.41,gla_445869,"Chicken & Poultry Forage Seed Mix - Clover & Alfalfa Blend - 5 lb, Covers 10,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_183803,Southwest Desert Goat Forage Mix,77.68,653.34,8.41,gla_445261,"Chicken & Poultry Forage Seed Mix - Clover & Alfalfa Blend - 50 lb, Covers 100,000 sq ft | Nature's Seed",replacement_map_title,medium
5988529787047796421,California Coastal Native Wildflower Mix,83.03,652.04,7.85,gla_446577,"California Wildflower Seed Mix - Native Regional Blend - 0.5 lb, Covers 10,000 sq ft | Nature's Seed",replacement_map_title,medium
5988529787047796421,California Coastal Native Wildflower Mix,83.03,652.04,7.85,gla_446576,"California Wildflower Seed Mix - Native Regional Blend - 1 lb, Covers 2,000 sq ft | Nature's Seed",replacement_map_title,medium
5988529787047796421,California Coastal Native Wildflower Mix,83.03,652.04,7.85,gla_446575,"California Wildflower Seed Mix - Native Regional Blend - 5 lb, Covers 10,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_185547,Southern Subtropics Poultry Forage Mix,389.05,650.21,1.67,gla_445557,"Chicken & Poultry Forage Seed Mix - Clover & Alfalfa Blend - 25 lb, Covers 50,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_185547,Southern Subtropics Poultry Forage Mix,389.05,650.21,1.67,gla_445869,"Chicken & Poultry Forage Seed Mix - Clover & Alfalfa Blend - 5 lb, Covers 10,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_185547,Southern Subtropics Poultry Forage Mix,389.05,650.21,1.67,gla_445261,"Chicken & Poultry Forage Seed Mix - Clover & Alfalfa Blend - 50 lb, Covers 100,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_185357,White Sweet Clover,31.36,645.46,20.58,gla_452370,"White Clover Seed - Perennial Groundcover & Nitrogen Fixer - 10 lb, Covers 20,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_185357,White Sweet Clover,31.36,645.46,20.58,gla_452371,"White Clover Seed - Perennial Groundcover & Nitrogen Fixer - 5 lb, Covers 10,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_185357,White Sweet Clover,31.36,645.46,20.58,gla_452372,"White Clover Seed - Perennial Groundcover & Nitrogen Fixer - 50 lb, Covers 100,000 sq ft | Nature's Seed",replacement_map_title,medium
pg-onvi-25-lb,Sainfoin - Pasture Seed | Nature's Seed,72.76,643.76,8.85,UNMATCHED,,none,none
pb-pnwec-2.5-a,Pacific Northwest Erosion Control Blend - Specialty Seed | Nature's Seed,272.78,638.97,2.34,gla_447444,"California Erosion Control Seed Mix - Native Slope Stabilization - 25 lb,  | Nature's Seed",replacement_map,medium
pb-pnwec-2.5-a,Pacific Northwest Erosion Control Blend - Specialty Seed | Nature's Seed,272.78,638.97,2.34,gla_447445,"California Erosion Control Seed Mix - Native Slope Stabilization - 5 lb,  | Nature's Seed",replacement_map,medium
pb-pnwec-2.5-a,Pacific Northwest Erosion Control Blend - Specialty Seed | Nature's Seed,272.78,638.97,2.34,gla_447446,"California Erosion Control Seed Mix - Native Slope Stabilization - 50 lb,  | Nature's Seed",replacement_map,medium
gla_183263,Wild Lupine,33.26,637.43,19.17,UNMATCHED,,none,none
gla_184537,Kentucky Bluegrass,134.76,635.82,4.72,gla_446607,"Kentucky Bluegrass Pasture Seed - Fine-Textured Forage Grass - 25 lb, Covers 25,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_184537,Kentucky Bluegrass,134.76,635.82,4.72,gla_446608,"Kentucky Bluegrass Pasture Seed - Fine-Textured Forage Grass - 5 lb, Covers 5,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_184537,Kentucky Bluegrass,134.76,635.82,4.72,gla_446609,"Kentucky Bluegrass Pasture Seed - Fine-Textured Forage Grass - 50 lb, Covers 50,000 sq ft | Nature's Seed",replacement_map_title,medium
pb-pnwg-1-a,Pacific Northwest Goat Forage Blend - Pasture Seed | Nature's Seed,93.07,633.83,6.81,UNMATCHED,,none,none
gla_445261,"Poultry Forage Mix Omega-3 Rich Clover & Alfalfa Blend for Chickens & Ducks 50 Lb for 100,000 Sq Ft | Nature's Seed",271.44,632.05,2.33,gla_445557,"Chicken & Poultry Forage Seed Mix - Clover & Alfalfa Blend - 25 lb, Covers 50,000 sq ft | Nature's Seed",direct_gla_id_match,high
gla_445261,"Poultry Forage Mix Omega-3 Rich Clover & Alfalfa Blend for Chickens & Ducks 50 Lb for 100,000 Sq Ft | Nature's Seed",271.44,632.05,2.33,gla_445869,"Chicken & Poultry Forage Seed Mix - Clover & Alfalfa Blend - 5 lb, Covers 10,000 sq ft | Nature's Seed",direct_gla_id_match,high
gla_445261,"Poultry Forage Mix Omega-3 Rich Clover & Alfalfa Blend for Chickens & Ducks 50 Lb for 100,000 Sq Ft | Nature's Seed",271.44,632.05,2.33,gla_445261,"Chicken & Poultry Forage Seed Mix - Clover & Alfalfa Blend - 50 lb, Covers 100,000 sq ft | Nature's Seed",direct_gla_id_match,high
gla_183305,Arrowleaf Balsamroot,11.48,630.45,54.92,UNMATCHED,,none,none
pg-trin,Crimson Clover - Bulk bags available - No added filler,150.98,630.08,4.17,gla_461572,"Crimson Clover Cover Crop Seed - Winter Annual Cover Crop & Pollinator Forage - 10 lb, Covers 20,000 sq ft | Nature's Seed",base_sku_match,high
pg-trin,Crimson Clover - Bulk bags available - No added filler,150.98,630.08,4.17,gla_461573,"Crimson Clover Cover Crop Seed - Winter Annual Cover Crop & Pollinator Forage - 25 lb, Covers 50,000 sq ft | Nature's Seed",base_sku_match,high
pg-trin,Crimson Clover - Bulk bags available - No added filler,150.98,630.08,4.17,gla_461571,"Crimson Clover Cover Crop Seed - Winter Annual Cover Crop & Pollinator Forage - 5 lb, Covers 10,000 sq ft | Nature's Seed",base_sku_match,high
pg-seit-1-lb,Foxtail Millet - Pasture Seed | Nature's Seed,154.25,628.21,4.07,UNMATCHED,,none,none
pg-agde-50-lb,Crested Wheatgrass - Pasture Seed | Nature's Seed,40.95,626.46,15.30,UNMATCHED,,none,none
gla_445859,"Nature's Seed Any Region Forage 5 Lb of Pasture Grass Seed for 5,000 Sq Ft Mix Designed to attract Bees and Pollinators",219.41,625.76,2.85,gla_445858,"Honey Bee Pollinator Seed Mix - Cover Crop & Forage Habitat - 25 lb, Covers 50,000 sq ft | Nature's Seed",direct_gla_id_match,high
gla_445859,"Nature's Seed Any Region Forage 5 Lb of Pasture Grass Seed for 5,000 Sq Ft Mix Designed to attract Bees and Pollinators",219.41,625.76,2.85,gla_445859,"Honey Bee Pollinator Seed Mix - Cover Crop & Forage Habitat - 5 lb, Covers 10,000 sq ft | Nature's Seed",direct_gla_id_match,high
gla_445859,"Nature's Seed Any Region Forage 5 Lb of Pasture Grass Seed for 5,000 Sq Ft Mix Designed to attract Bees and Pollinators",219.41,625.76,2.85,gla_445279,"Honey Bee Pollinator Seed Mix - Cover Crop & Forage Habitat - 50 lb, Covers 100,000 sq ft | Nature's Seed",direct_gla_id_match,high
pg-pano-1-lb,Bahia Grass - Pasture Seed | Nature's Seed,256.67,625.41,2.44,gla_445829,"Bahia Grass Pasture Seed - Heat-Resistant Southern Forage - 25 lb, Covers 25,000 sq ft | Nature's Seed",base_sku_match,high
pg-pano-1-lb,Bahia Grass - Pasture Seed | Nature's Seed,256.67,625.41,2.44,gla_444230,"Bahia Grass Pasture Seed - Heat-Resistant Southern Forage - 5 lb, Covers 5,000 sq ft | Nature's Seed",base_sku_match,high
pg-pano-1-lb,Bahia Grass - Pasture Seed | Nature's Seed,256.67,625.41,2.44,gla_445830,"Bahia Grass Pasture Seed - Heat-Resistant Southern Forage - 50 lb, Covers 50,000 sq ft | Nature's Seed",base_sku_match,high
gla_445190,"Nature's Seed Rocky Mountains Wildflower 0.5 Lb for 10,000 Sq Ft for 1,000 Sq Ft Mix For High Elevation",330.94,624.68,1.89,gla_445190,"Rocky Mountain Wildflower Seed Mix - Native Colorado & Western - 0.5 lb, Covers 1,000 sq ft | Nature's Seed",direct_gla_id_match,high
gla_445190,"Nature's Seed Rocky Mountains Wildflower 0.5 Lb for 10,000 Sq Ft for 1,000 Sq Ft Mix For High Elevation",330.94,624.68,1.89,gla_445438,"Rocky Mountain Wildflower Seed Mix - Native Colorado & Western - 1 lb, Covers 2,000 sq ft | Nature's Seed",direct_gla_id_match,high
gla_445190,"Nature's Seed Rocky Mountains Wildflower 0.5 Lb for 10,000 Sq Ft for 1,000 Sq Ft Mix For High Elevation",330.94,624.68,1.89,gla_446837,"Rocky Mountain Wildflower Seed Mix - Native Colorado & Western - 5 lb, Covers 10,000 sq ft | Nature's Seed",direct_gla_id_match,high
gla_447116,"Low-Maintenance Sun & Shade Grass Seed Mix — Drought-Tolerant, Versatile, and Low-Water Lawn Solution 5 Lb for 1,000 Sq Ft | Nature's Seed",595.92,621.42,1.04,gla_447118,"Sun & Shade Lawn Seed Mix - Drought-Tolerant, Low-Water Turf - 10 lb, Covers 2,000 sq ft | Nature's Seed",direct_gla_id_match,high
gla_447116,"Low-Maintenance Sun & Shade Grass Seed Mix — Drought-Tolerant, Versatile, and Low-Water Lawn Solution 5 Lb for 1,000 Sq Ft | Nature's Seed",595.92,621.42,1.04,gla_447117,"Sun & Shade Lawn Seed Mix - Drought-Tolerant, Low-Water Turf - 25 lb, Covers 5,000 sq ft | Nature's Seed",direct_gla_id_match,high
gla_447116,"Low-Maintenance Sun & Shade Grass Seed Mix — Drought-Tolerant, Versatile, and Low-Water Lawn Solution 5 Lb for 1,000 Sq Ft | Nature's Seed",595.92,621.42,1.04,gla_447116,"Sun & Shade Lawn Seed Mix - Drought-Tolerant, Low-Water Turf - 5 lb, Covers 1,000 sq ft | Nature's Seed",direct_gla_id_match,high
s-feov-10-lb,Sheep Fescue Grass - Grass Seed | Nature's Seed,141.41,619.26,4.38,gla_446822,"Sheep Fescue Grass Seed - Hardy Lawn for Poor Soils - 10 lb, Covers 10,000 sq ft | Nature's Seed",base_sku_match,high
s-feov-10-lb,Sheep Fescue Grass - Grass Seed | Nature's Seed,141.41,619.26,4.38,gla_446823,"Sheep Fescue Grass Seed - Hardy Lawn for Poor Soils - 25 lb, Covers 25 sq ft | Nature's Seed",base_sku_match,high
s-feov-10-lb,Sheep Fescue Grass - Grass Seed | Nature's Seed,141.41,619.26,4.38,gla_446824,"Sheep Fescue Grass Seed - Hardy Lawn for Poor Soils - 5 lb, Covers 1,000 sq ft | Nature's Seed",base_sku_match,high
pg-brin-1-lb,Smooth Brome - Pasture Seed | Nature's Seed,164.07,616.62,3.76,UNMATCHED,,none,none
pb-ssah,Southwest Semi-Arid Steppe Horse Forage Mix,26.62,615.36,23.12,gla_445857,"Goat Pasture & Forage Mix - 10 lb, Covers 20,000 sq ft | Nature's Seed",replacement_map_title,medium
pb-ssah,Southwest Semi-Arid Steppe Horse Forage Mix,26.62,615.36,23.12,gla_445856,"Goat Pasture & Forage Mix - 20 lb, Covers 40,000 sq ft | Nature's Seed",replacement_map_title,medium
pb-ssah,Southwest Semi-Arid Steppe Horse Forage Mix,26.62,615.36,23.12,gla_445278,"Goat Pasture & Forage Mix - 50 lb, Covers 100,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_184553,White Clover,97.57,614.60,6.30,gla_452370,"White Clover Seed - Perennial Groundcover & Nitrogen Fixer - 10 lb, Covers 20,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_184553,White Clover,97.57,614.60,6.30,gla_452371,"White Clover Seed - Perennial Groundcover & Nitrogen Fixer - 5 lb, Covers 10,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_184553,White Clover,97.57,614.60,6.30,gla_452372,"White Clover Seed - Perennial Groundcover & Nitrogen Fixer - 50 lb, Covers 100,000 sq ft | Nature's Seed",replacement_map_title,medium
s-agpa8-1-lb,San Diego Bentgrass - Grass Seed | Nature's Seed,127.89,614.51,4.80,gla_447270,"California Bentgrass Seed - Low-Water Native Lawn Alternative - 1 lb, Covers 2,000 sq ft | Nature's Seed",exact_mpn_match,high
gla_445844,"Nature's Seed Cool‐Adapted Pasture & Forage 20 Lb for 20,000 Sq Ft Mix No Fillers, Just Quality Feed for Sheep",126.82,614.20,4.84,gla_445284,"Sheep Pasture Seed Mix - Cold Season, High-Protein Legume - 10 lb, Covers 20,000 sq ft | Nature's Seed",direct_gla_id_match,high
gla_445844,"Nature's Seed Cool‐Adapted Pasture & Forage 20 Lb for 20,000 Sq Ft Mix No Fillers, Just Quality Feed for Sheep",126.82,614.20,4.84,gla_445844,"Sheep Pasture Seed Mix - Cold Season, High-Protein Legume - 20 lb, Covers 40,000 sq ft | Nature's Seed",direct_gla_id_match,high
