Product Item ID,Product Title,Product Type L1,Product Type L2,Total Spend ($),Total Clicks,Total Conversions,Total Conv Value ($),ROAS
w-chma-5-p,Shasta Daisy - Wildflower Seed | Nature's Seed,wildflower seed,shasta daisy,3.24,8,0.0,0.0,0.0
pb-swtal-0.5-a,Southwest Transitional Alpaca/Llama Forage Blend - Pasture Seed | Nature's Seed,pasture seed,southwest transitional alpaca/llama forage blend,3.23,5,0.0,0.0,0.0
w-phdr-5-p,Drummond Phlox - Wildflower Seed | Nature's Seed,wildflower seed,drummond phlox,3.22,7,0.0,0.0,0.0
w-panu-1-lb,Icelandic Poppy - Wildflower Seed | Nature's Seed,wildflower seed,icelandic poppy,3.22,4,0.0,0.0,0.0
pb-swdhb,Southwest Desert Honey Bee Pasture Mix Specialty Seed | Nature's Seed,specialty seed,southwest desert honey bee pasture mix,3.21,12,0.0,0.0,0.0
w-oepa-1-lb,White Evening Primrose - Wildflower Seed | Nature's Seed,wildflower seed,white evening primrose,3.21,10,0.0,0.0,0.0
pb-pswdc,Pacific Southwest Dairy Cow Forage Mix Pasture Seed | Nature's Seed,pasture seed,pacific southwest dairy cow forage mix,3.21,8,0.0,0.0,0.0
gla_183350,Five Spot,wildflower seed,wildflower seed by region,3.2,1,0.0,0.0,0.0
gla_186013,Venus Penstemon,wildflower seed,individual wildflower species,3.19,4,0.0,0.0,0.0
pb-pswpb-1000-f,Pacific Southwest Poultry Forage Blend - Pasture Seed | Nature's Seed,pasture seed,pacific southwest poultry forage blend,3.19,7,0.0,0.0,0.0
w-cecy-50-p,Bachelor Button - Wildflower Seed | Nature's Seed,wildflower seed,bachelor button,3.17,9,0.0,0.0,0.0
gla_184238,Splitleaf Indian Paintbrush,wildflower seed,wildflower seed by region,3.17,3,0.0,0.0,0.0
16072454010820768888,Poultry Pasture & Forage Mix,,,3.15,3,0.0,0.0,0.0
w-lude-50-p,Golden Lupine - Wildflower Seed | Nature's Seed,wildflower seed,golden lupine,3.15,8,0.0,0.0,0.0
5520651504317822982,Alfalfa Seed,,,3.14,9,0.0,0.0,0.0
gla_184113,Garden Cosmos,wildflower seeds,wildflower seed by region,3.14,5,0.0,0.0,0.0
w-hebo-5-p,Utah Sweetvetch - Wildflower Seed | Nature's Seed,wildflower seed,utah sweetvetch,3.13,9,0.0,0.0,0.0
w-arpl-0.5-lb,Prickly Poppy - Wildflower Seed | Nature's Seed,wildflower seed,prickly poppy,3.13,17,0.0,0.0,0.0
w-assp-1-lb,Showy Milkweed - Wildflower Seed | Nature's Seed,wildflower seed,showy milkweed,3.13,4,0.0,0.0,0.0
gla_185466,Florida Tropics Poultry Forage Mix,pasture seed,poultry pastures,3.13,8,0.0,0.0,0.0
gla_355652,Tall Cinquefoil,heartland collection,wildflower seed by region,3.12,1,0.0,0.0,0.0
gla_186321,Coastal California Poppy,wildflower seed,,3.12,3,0.0,0.0,0.0
gla_187545,Prairie Phlox,wildflower seed,wildflower seed by region,3.11,9,0.0,0.0,0.0
gla_184760,Southwest Desert Pollinator Mix,specialty seed,pollinator seed blends,3.11,1,0.0,0.0,0.0
pb-sshb-1-a,Southern Subtropics Honey Bee Pasture Blend - Specialty Seed | Nature's Seed,specialty seed,southern subtropics honey bee pasture blend,3.11,8,0.0,0.0,0.0
w-ersp,Aspen Daisy Wildflower Seed | Nature's Seed,wildflower seed,aspen daisy,3.1,14,0.0,0.0,0.0
gla_184202,Rocky Mountain Penstemon,sale,wildflower seed by region,3.1,2,0.0,0.0,0.0
pg-agri-10-lb,Streambank Wheatgrass - Pasture Seed | Nature's Seed,pasture seed,streambank wheatgrass,3.08,12,0.0,0.0,0.0
pb-satug,South-Atlantic Transitional Upland Game Food Plot Mix Specialty Seed | Nature's Seed,specialty seed,south-atlantic transitional upland game food plot mix,3.08,3,0.0,0.0,0.0
w-basa-5-p,Arrowleaf Balsamroot - Wildflower Seed | Nature's Seed,wildflower seed,arrowleaf balsamroot,3.08,11,0.0,0.0,0.0
gla_186212,San Diego Sunflower,wildflower seed,,3.07,3,0.0,0.0,0.0
s-innoc-10-lb,Am 120 Standard Mycorrhizal Inoculant - Planting Aids | Nature's Seed,planting aids,am 120 standard mycorrhizal inoculant,3.07,6,0.0,0.0,0.0
w-parh-0.5-lb,Shirley Poppy - Wildflower Seed | Nature's Seed,wildflower seed,shirley poppy,3.06,7,0.0,0.0,0.0
12084524936774236297,California Native Lawn Alternative Mix,,,3.06,8,0.0,0.0,0.0
pg-hobrc2-n-10-lb,California Barley - Pasture Seed | Nature's Seed,pasture seed,california barley,3.06,5,0.0,0.0,0.0
w-assy-1-p,Common Milkweed - Wildflower Seed | Nature's Seed,wildflower seed,common milkweed,3.05,3,0.0,0.0,0.0
gla_184133,Hooker's Evening Primrose,wildflower seed,wildflower seed by region,3.05,2,0.0,0.0,0.0
w-lude-0.25-lb,Golden Lupine - Wildflower Seed | Nature's Seed,wildflower seed,golden lupine,3.04,7,0.0,0.0,0.0
w-hema2-1-p,Maximilian Sunflower-1 Pack - Wildflower Seed | Nature's Seed,wildflower seed,maximilian sunflower-1 pack,3.04,13,0.0,0.0,0.0
w-esca-1-lb,California Poppy - Wildflower Seed | Nature's Seed,wildflower seed,california poppy,3.04,5,0.0,0.0,0.0
gla_186834,South-Atlantic Transitional Pig Forage Mix,pasture seed,pig pastures,3.04,4,0.0,0.0,0.0
pg-lius-25-lb,Common Flax - | Nature's Seed,common flax,,3.04,5,0.0,0.0,0.0
pg-eltr-25-lb,Creeping Wildrye - Pasture Seed | Nature's Seed,pasture seed,creeping wildrye,3.03,6,0.0,0.0,0.0
w-bala-0.5-lb,San Diego Sunflower - Wildflower Seed | Nature's Seed,wildflower seed,san diego sunflower,3.02,9,0.0,0.0,0.0
gla_183356,Standing Cypress,wildflower seed,wildflower seed by region,3.02,4,0.0,0.0,0.0
pb-sathb-1-a,South-Atlantic Transitional Honey Bee Pasture Blend - Specialty Seed | Nature's Seed,specialty seed,south-atlantic transitional honey bee pasture blend,3.01,4,0.0,0.0,0.0
w-nema-5-p,Five Spot - Wildflower Seed | Nature's Seed,wildflower seed,five spot,3.01,6,0.0,0.0,0.0
pb-gpp-2000-f,Great Plains Pollinator Blend - Specialty Seed | Nature's Seed,specialty seed,great plains pollinator blend,3.01,3,0.0,0.0,0.0
pb-pswal-2.5-a,Pacific Southwest Alpaca/Llama Forage Blend - Pasture Seed | Nature's Seed,pasture seed,pacific southwest alpaca/llama forage blend,3.01,8,0.0,0.0,0.0
w-loma-0.5-lb,Sweet Alyssum - Wildflower Seed | Nature's Seed,wildflower seed,sweet alyssum,3.0,9,0.0,0.0,0.0
w-spmu-0.5-lb,Munro Globemallow - Wildflower Seed | Nature's Seed,wildflower seed,munro globemallow,3.0,11,0.0,0.0,0.0
pg-napu-n-25-lb,Purple Needlegrass - Pasture Seed | Nature's Seed,pasture seed,purple needlegrass,2.99,7,0.0,0.0,0.0
gla_185837,Lacy Phacelia,great plains planting region,,2.98,3,0.0,0.0,0.0
pb-pnwhb-1500-f,Pacific Northwest Honey Bee Pasture Blend - Specialty Seed | Nature's Seed,specialty seed,pacific northwest honey bee pasture blend,2.97,6,0.0,0.0,0.0
pb-sshb-1500-f,Southern Subtropics Honey Bee Pasture Blend - Specialty Seed | Nature's Seed,specialty seed,southern subtropics honey bee pasture blend,2.97,2,0.0,0.0,0.0
gla_184246,Sweet Alyssum,wildflower seeds,wildflower seed by region,2.97,3,0.0,0.0,0.0
w-caco-0.25-lb,Desert Senna - Wildflower Seed | Nature's Seed,wildflower seed,desert senna,2.97,16,0.0,0.0,0.0
w-vete-5-p,Moss Verbena - Wildflower Seed | Nature's Seed,wildflower seed,moss verbena,2.96,8,0.0,0.0,0.0
w-laca-50-p,California Goldfields - Wildflower Seed | Nature's Seed,wildflower seed,california goldfields,2.95,10,0.0,0.0,0.0
2592033579407933659,60% Perennial Ryegrass 30% Creeping Red Fescue 10% Kentucky Bluegrass,,,2.95,2,0.0,0.0,0.0
gla_355854,Prairie Dropseed,pasture seed,individual pasture species,2.94,14,0.0,0.0,0.0
2851269121087583946,Pacific Northwest Pollinator Mix,,,2.94,4,0.0,0.0,0.0
gla_183253,Wallflower,sale,wildflower seed by region,2.94,7,0.0,0.0,0.0
w-ersp-50-p,Aspen Daisy - Wildflower Seed | Nature's Seed,wildflower seed,aspen daisy,2.93,6,0.0,0.0,0.0
gla_406994,Plains Coreopsis,sale,wildflower seed by region,2.93,3,0.0,0.0,0.0
gla_186863,Southwest Transitional Pig Forage Mix,sale,pig pastures,2.93,5,0.0,0.0,0.0
w-pest-50-p,Rocky Mountain Penstemon - Wildflower Seed | Nature's Seed,wildflower seed,rocky mountain penstemon,2.93,12,0.0,0.0,0.0
w-coti-50-p,Plains Coreopsis - Wildflower Seed | Nature's Seed,wildflower seed,plains coreopsis,2.92,4,0.0,0.0,0.0
3494513378152443315,Narrowleaf Milkweed,,,2.92,8,0.0,0.0,0.0
gla_355578,Smooth Milkweed,heartland collection,wildflower seed by region,2.91,1,0.0,0.0,0.0
w-ruhi,Black-Eyed Susan Wildflower Seed | Nature's Seed,wildflower seed,black-eyed susan,2.91,11,0.0,0.0,0.0
w-clun-5-p,Mountain Garland - Wildflower Seed | Nature's Seed,wildflower seed,mountain garland,2.89,3,0.0,0.0,0.0
gla_184916,Southwest Semi-Arid Steppe Erosion Control Mix,specialty seed,erosion control blends,2.89,3,0.0,0.0,0.0
w-oesp-5-p,Pinkladies - Wildflower Seed | Nature's Seed,wildflower seed,pinkladies,2.88,9,0.0,0.0,0.0
gla_183234,Black-Eyed Susan,wildflower seeds,wildflower seed by region,2.88,5,0.0,0.0,0.0
pb-pswb-1-a,Pacific Southwest Bison Forage Blend - Pasture Seed | Nature's Seed,pasture seed,pacific southwest bison forage blend,2.88,1,0.0,0.0,0.0
gla_183732,Pacific Northwest Dairy Cow Forage Mix,pasture seed,cattle pastures,2.88,4,0.0,0.0,0.0
w-nema-1-lb,Five Spot - Wildflower Seed | Nature's Seed,wildflower seed,five spot,2.87,4,0.0,0.0,0.0
w-bala-50-p,San Diego Sunflower - Wildflower Seed | Nature's Seed,wildflower seed,san diego sunflower,2.87,7,0.0,0.0,0.0
gla_186679,Saltgrass,pasture seed,individual pasture species,2.86,5,0.0,0.0,0.0
pg-hoin-10-lb,Little Barley - Pasture Seed | Nature's Seed,pasture seed,little barley,2.86,7,0.0,0.0,0.0
w-sibe-0.5-lb,Blue-Eyed Grass - Wildflower Seed | Nature's Seed,wildflower seed,blue-eyed grass,2.86,8,0.0,0.0,0.0
4589319613513061559,Shoulder Strap Broadcast Seed Spreader,,,2.86,2,0.0,0.0,0.0
w-clun-n-50-p,Mountain Garland - Wildflower Seed | Nature's Seed,wildflower seed,mountain garland,2.85,5,0.0,0.0,0.0
pb-swdug,Southwest Desert Upland Game Food Plot Mix Specialty Seed | Nature's Seed,specialty seed,southwest desert upland game food plot mix,2.85,6,0.0,0.0,0.0
gla_187513,Pitcher Sage,wildflower seed,wildflower seed by region,2.85,12,0.0,0.0,0.0
gla_186215,San Diego Sunflower,wildflower seed,,2.85,2,0.0,0.0,0.0
pg-trwi-50-lb,Tomcat Clover - Specialty Seed | Nature's Seed,specialty seed,tomcat clover,2.84,9,0.0,0.0,0.0
gla_184420,Pacific Southwest Honey Bee Pasture Mix,specialty seed,honey bee blends,2.84,1,0.0,0.0,0.0
w-lagl-n-1-lb,Yellowray Goldfields - Wildflower Seed | Nature's Seed,wildflower seed,yellowray goldfields,2.84,6,0.0,0.0,0.0
gla_185041,Intermountain West Bison Forage Mix,pasture seed,bison pastures,2.83,3,0.0,0.0,0.0
gla_187000,California Phacelia,wildflower seed,,2.83,2,0.0,0.0,0.0
turf-popr-1500-f,Velvet Blue Seed Blend - Grass Seed | Nature's Seed,grass seed,velvet blue seed blend,2.83,10,0.0,0.0,0.0
turf-ss-2000-f,Sun & Shade Seed Blend - Grass Seed | Nature's Seed,grass seed,sun & shade seed blend,2.83,4,0.0,0.0,0.0
pg-feme,Zorro Fescue Pasture Seed | Nature's Seed,pasture seed,zorro fescue,2.83,9,0.0,0.0,0.0
gla_183339,Purple Prairie Clover,wildflower seed,wildflower seed by region,2.82,3,0.0,0.0,0.0
pb-pswpg-2.5-a,Pacific Southwest Pig Forage Mix - | Nature's Seed,pacific southwest pig forage mix,,2.82,4,0.0,0.0,0.0
pb-swdhb-1000-f,Southwest Desert Honey Bee Pasture Blend - Specialty Seed | Nature's Seed,specialty seed,southwest desert honey bee pasture blend,2.82,10,0.0,0.0,0.0
w-clam-1-lb,Farewell-To-Spring - Wildflower Seed | Nature's Seed,wildflower seed,farewell-to-spring,2.82,3,0.0,0.0,0.0
w-gica-0.25-lb,Globe Gilia - Wildflower Seed | Nature's Seed,wildflower seed,globe gilia,2.81,10,0.0,0.0,0.0
w-grca-n-0.5-lb,Gum Plant - Wildflower Seed | Nature's Seed,wildflower seed,gum plant,2.8,12,0.0,0.0,0.0
gla_355950,Showy Tick Trefoil,specialty seed,specialty seed by region,2.8,6,0.0,0.0,0.0
w-grst3-n-0.25-lb,Coastal Gumweed - Wildflower Seed | Nature's Seed,wildflower seed,coastal gumweed,2.8,7,0.0,0.0,0.0
gla_184822,Southern Subtropics Pollinator Mix,specialty seed,pollinator seed blends,2.79,5,0.0,0.0,0.0
gla_184089,Blanket Flower,wildflower seeds,wildflower seed by region,2.79,6,0.0,0.0,0.0
gla_185449,Cicer Milkvetch,sale,pasture seed by region,2.78,4,0.0,0.0,0.0
4770343915053075681,Timothy Grass,,,2.76,4,0.0,0.0,0.0
gla_183340,Purple Prairie Clover,wildflower seed,wildflower seed by region,2.76,4,0.0,0.0,0.0
gla_186211,San Diego Sunflower,wildflower seed,,2.76,2,0.0,0.0,0.0
gla_183085,Shirley Poppy,sale,wildflower seed by region,2.76,2,0.0,0.0,0.0
gla_355682,Upland White Aster,wildflower seed,wildflower seed by region,2.75,5,0.0,0.0,0.0
gla_187480,Obedient Plant,wildflower seed,wildflower seed by region,2.75,3,0.0,0.0,0.0
pb-pswec-2.5-a,Pacific Southwest Erosion Control Blend - Specialty Seed | Nature's Seed,specialty seed,pacific southwest erosion control blend,2.75,5,0.0,0.0,0.0
pb-swdhb-2000-f,Southwest Desert Honey Bee Pasture Blend - Specialty Seed | Nature's Seed,specialty seed,southwest desert honey bee pasture blend,2.74,4,0.0,0.0,0.0
gla_185948,Winterfat,pasture seed,individual pasture species,2.74,6,0.0,0.0,0.0
w-esca-n-1-p,California Poppy - Wildflower Seed | Nature's Seed,wildflower seed,california poppy,2.74,3,0.0,0.0,0.0
pg-elda-1-lb,Dahurian Wildrye - Pasture Seed | Nature's Seed,pasture seed,dahurian wildrye,2.73,11,0.0,0.0,0.0
w-oesp-50-p,Pinkladies - Wildflower Seed | Nature's Seed,wildflower seed,pinkladies,2.73,7,0.0,0.0,0.0
w-esme-0.5-lb,Mexican Gold Poppy - Wildflower Seed | Nature's Seed,wildflower seed,mexican gold poppy,2.73,9,0.0,0.0,0.0
w-neme-0.5-lb,Baby Blue Eyes - Wildflower Seed | Nature's Seed,wildflower seed,baby blue eyes,2.72,9,0.0,0.0,0.0
w-asno-5-p,New England Aster - Wildflower Seed | Nature's Seed,wildflower seed,new england aster,2.72,8,0.0,0.0,0.0
gla_184312,Mid-West/Mid-Atlantic Honey Bee Pasture Mix,specialty seed,honey bee blends,2.71,5,0.0,0.0,0.0
w-diba-1-p,Sweet William - Wildflower Seed | Nature's Seed,wildflower seed,sweet william,2.71,5,0.0,0.0,0.0
gla_187691,Slender Mountain Mint,wildflower seed,wildflower seed by region,2.71,8,0.0,0.0,0.0
gla_355641,Sweet Black-Eyed Susan,wildflower seed,wildflower seed by region,2.69,4,0.0,0.0,0.0
gla_186043,Golden Lupine,wildflower seeds,individual wildflower species,2.68,5,0.0,0.0,0.0
w-acla-n-1-p,Western Yarrow - Wildflower Seed | Nature's Seed,wildflower seed,western yarrow,2.68,4,0.0,0.0,0.0
6457921155476071782,Tortoise Forage & Habitat Mix,,,2.68,5,0.0,0.0,0.0
gla_183395,Mexican Gold Poppy,wildflower seed,wildflower seed by region,2.67,5,0.0,0.0,0.0
gla_186256,Blue-Eyed Grass,wildflower seed,,2.67,4,0.0,0.0,0.0
gla_186568,California Brome Grass,california collection,individual pasture species,2.66,5,0.0,0.0,0.0
gla_183523,Brittlebush,sale,wildflower seed by region,2.66,3,0.0,0.0,0.0
w-orpu-0.25-lb,Owl’s Clover - Wildflower Seed | Nature's Seed,wildflower seed,owl’s clover,2.66,18,0.0,0.0,0.0
gla_183719,Southwest Desert Dairy Cow Forage Mix,sale,cattle pastures,2.66,14,0.0,0.0,0.0
pb-ssad-2.5-a,Southwest Semi-Arid Steppe Dryland Pasture Blend - Specialty Seed | Nature's Seed,specialty seed,southwest semi-arid steppe dryland pasture blend,2.66,3,0.0,0.0,0.0
gla_186392,TWCA Water-Wise Heavy Traffic Mix,lawn seed,fescue grass seed,2.66,2,0.0,0.0,0.0
gla_186977,Coastal Gumweed,wildflower seed,,2.65,8,0.0,0.0,0.0
gla_184237,Splitleaf Indian Paintbrush,wildflower seed,wildflower seed by region,2.64,4,0.0,0.0,0.0
w-esca-n-0.5-lb,California Poppy - Wildflower Seed | Nature's Seed,wildflower seed,california poppy,2.64,4,0.0,0.0,0.0
gla_187139,Woolly Rose Mallow,wildflower seed,wildflower seed by region,2.64,4,0.0,0.0,0.0
pb-gpbg-0.5-a,Great Plains Big Game Food Plot Blend - Specialty Seed | Nature's Seed,specialty seed,great plains big game food plot blend,2.63,4,0.0,0.0,0.0
w-nema-1-p,Five Spot - Wildflower Seed | Nature's Seed,wildflower seed,five spot,2.63,8,0.0,0.0,0.0
gla_183512,Desert Sunflower,wildflower seed,wildflower seed by region,2.63,1,0.0,0.0,0.0
pb-ssabc-0.5-a,Southwest Semi-Arid Steppe Beef Cattle Forage Blend - Pasture Seed | Nature's Seed,pasture seed,southwest semi-arid steppe beef cattle forage blend,2.63,5,0.0,0.0,0.0
w-cosu-5-p,Sulphur Cosmos - Wildflower Seed | Nature's Seed,wildflower seed,sulphur cosmos,2.63,7,0.0,0.0,0.0
gla_355894,Rough Dropseed,sale,individual pasture species,2.63,4,0.0,0.0,0.0
pg-eltr-n-10-lb,Creeping Wildrye - Pasture Seed | Nature's Seed,pasture seed,creeping wildrye,2.62,5,0.0,0.0,0.0
pb-gphb-5000-f,Great Plains Honey Bee Pasture Blend - Specialty Seed | Nature's Seed,specialty seed,great plains honey bee pasture blend,2.6,7,0.0,0.0,0.0
w-phca-1-lb,California Bluebell - Wildflower Seed | Nature's Seed,wildflower seed,california bluebell,2.6,8,0.0,0.0,0.0
gla_186214,San Diego Sunflower,wildflower seed,,2.6,5,0.0,0.0,0.0
pg-eltr-1-lb,Creeping Wildrye - Pasture Seed | Nature's Seed,pasture seed,creeping wildrye,2.6,7,0.0,0.0,0.0
pb-iwhb-1500-f,Intermountain West Honey Bee Pasture Blend - Specialty Seed | Nature's Seed,specialty seed,intermountain west honey bee pasture blend,2.6,6,0.0,0.0,0.0
w-laod-0.5-lb,Sweet Pea - Wildflower Seed | Nature's Seed,wildflower seed,sweet pea,2.58,9,0.0,0.0,0.0
w-vete-50-p,Moss Verbena - Wildflower Seed | Nature's Seed,wildflower seed,moss verbena,2.58,8,0.0,0.0,0.0
gla_185572,Southwest Transitional Poultry Forage Mix,sale,poultry pastures,2.57,4,0.0,0.0,0.0
w-phcr-5-p,Desert Bluebells - Wildflower Seed | Nature's Seed,wildflower seed,desert bluebells,2.57,6,0.0,0.0,0.0
gla_185549,Southern Subtropics Poultry Forage Mix,pasture seed,poultry pastures,2.57,6,0.0,0.0,0.0
w-aqco-50-p,Colorado Columbine - Wildflower Seed | Nature's Seed,wildflower seed,colorado columbine,2.57,5,0.0,0.0,0.0
pb-swtb-2.5-a,Southwest Transitional Bison Forage Blend - Pasture Seed | Nature's Seed,pasture seed,southwest transitional bison forage blend,2.56,1,0.0,0.0,0.0
gla_183036,Scarlet Flax,wildflower seed,wildflower seed by region,2.56,5,0.0,0.0,0.0
pb-ftb-1-a,Florida Tropics Bison Forage Blend - Pasture Seed | Nature's Seed,pasture seed,florida tropics bison forage blend,2.56,5,0.0,0.0,0.0
w-parh,Shirley Poppy Wildflower Seed | Nature's Seed,wildflower seed,shirley poppy,2.56,13,0.0,0.0,0.0
gla_186777,Chaparral Sage Scrub Mix,specialty seed,,2.56,5,0.0,0.0,0.0
w-phta-n-0.25-lb,Lacy Phacelia - Wildflower Seed | Nature's Seed,wildflower seed,lacy phacelia,2.56,4,0.0,0.0,0.0
gla_184813,Southwest Semi-Arid Steppe Pollinator Mix,specialty seed,pollinator seed blends,2.55,2,0.0,0.0,0.0
715889165840712996,Pacific Southwest Poultry Forage Mix - 5000 ft²,,,2.54,2,0.0,0.0,0.0
w-caco-0.5-lb,Desert Senna - Wildflower Seed | Nature's Seed,wildflower seed,desert senna,2.54,16,0.0,0.0,0.0
gla_183809,Mid-West/Mid-Atlantic Goat Forage Mix,pasture seed,goat pastures,2.53,3,0.0,0.0,0.0
gla_184204,Rocky Mountain Penstemon,sale,wildflower seed by region,2.53,5,0.0,0.0,0.0
w-losc2-5-p,Deerweed - Wildflower Seed | Nature's Seed,wildflower seed,deerweed,2.52,11,0.0,0.0,0.0
w-lomar-5-p,Purple Alyssum - Wildflower Seed | Nature's Seed,wildflower seed,purple alyssum,2.52,4,0.0,0.0,0.0
gla_183183,California Bluebell,sale,wildflower seed by region,2.52,4,0.0,0.0,0.0
pg-pler-50-lb,Dotseed Plantain - Pasture Seed | Nature's Seed,pasture seed,dotseed plantain,2.52,4,0.0,0.0,0.0
pb-sshb-500-f,Southern Subtropics Honey Bee Pasture Blend - Specialty Seed | Nature's Seed,specialty seed,southern subtropics honey bee pasture blend,2.51,4,0.0,0.0,0.0
gla_186116,Sky Lupine,wildflower seeds,,2.51,1,0.0,0.0,0.0
gla_184979,Intermountain West Wildfire Resistant Mix,specialty seed,specialty seed by region,2.51,1,0.0,0.0,0.0
1113844381927015347,Florida Tropics Poultry Forage Mix,,,2.51,1,0.0,0.0,0.0
w-ammei2-n-50-p,Small-Flowered Fiddleneck - Wildflower Seed | Nature's Seed,wildflower seed,small-flowered fiddleneck,2.51,14,0.0,0.0,0.0
pb-pswec-0.5-a,Pacific Southwest Erosion Control Blend - Specialty Seed | Nature's Seed,specialty seed,pacific southwest erosion control blend,2.49,3,0.0,0.0,0.0
gla_186680,Saltgrass,pasture seed,individual pasture species,2.49,3,0.0,0.0,0.0
pg-trci-1-lb,Tree Clover - Specialty Seed | Nature's Seed,specialty seed,tree clover,2.49,2,0.0,0.0,0.0
pb-ssadc-2.5-a,Southwest Semi-Arid Steppe Dairy Cow Forage Blend - Pasture Seed | Nature's Seed,pasture seed,southwest semi-arid steppe dairy cow forage blend,2.49,2,0.0,0.0,0.0
gla_187555,Prairie Spiderwort,wildflower seed,wildflower seed by region,2.48,4,0.0,0.0,0.0
gla_183237,Black-Eyed Susan,wildflower seed,wildflower seed by region,2.48,2,0.0,0.0,0.0
wb-sf-2000-f,Spring Fever Wildflower Mix - Wildflower Seed | Nature's Seed,wildflower seed,spring fever wildflower mix,2.48,3,0.0,0.0,0.0
gla_186971,Gum Plant,wildflower seeds,,2.48,1,0.0,0.0,0.0
w-racoy-0.25-lb,Yellow Prairie Coneflower - Wildflower Seed | Nature's Seed,wildflower seed,yellow prairie coneflower,2.47,5,0.0,0.0,0.0
gla_185126,Intermountain West Upland Game Food Plot Mix,sale,specialty seed by region,2.47,5,0.0,0.0,0.0
pb-satpb-1500-f,South-Atlantic Transitional Poultry Forage Blend - Pasture Seed | Nature's Seed,pasture seed,south-atlantic transitional poultry forage blend,2.47,3,0.0,0.0,0.0
w-lubi-n-5-p,Miniature Lupine - Wildflower Seed | Nature's Seed,wildflower seed,miniature lupine,2.47,5,0.0,0.0,0.0
w-vela-0.5-lb,Common Vervain - Wildflower Seed | Nature's Seed,wildflower seed,common vervain,2.47,6,0.0,0.0,0.0
w-sppa-50-p,Nelson Globemallow - Wildflower Seed | Nature's Seed,wildflower seed,nelson globemallow,2.47,8,0.0,0.0,0.0
pb-ssas-0.5-a,Southwest Semi-Arid Steppe Sheep Forage Blend - Pasture Seed | Nature's Seed,pasture seed,southwest semi-arid steppe sheep forage blend,2.46,2,0.0,0.0,0.0
w-lubi-n-0.5-lb,Miniature Lupine - Wildflower Seed | Nature's Seed,wildflower seed,miniature lupine,2.46,8,0.0,0.0,0.0
